Electric Range,Predicted_Electric_Range
53.0,76.92619911989459
28.0,-33.310175274309586
53.0,68.12101543218887
53.0,59.81869033371186
6.0,30.561929272385896
84.0,168.8329803076631
14.0,36.140947149076965
53.0,67.01482356206543
53.0,79.69836777436285
53.0,70.05088211875409
32.0,63.18135645896837
53.0,66.4456712045212
149.0,138.38497574831126
238.0,151.16993784166698
200.0,158.91977962908277
53.0,66.24868622842769
53.0,62.76272588598658
53.0,72.60433077732887
25.0,-37.62670007812267
53.0,65.602483209208
75.0,179.77230434695957
53.0,74.02583267509908
21.0,-42.094051137602946
53.0,60.14525226995465
53.0,56.185770126052375
53.0,66.83783291118743
53.0,58.231574286692194
53.0,80.53819814693998
53.0,62.026076487396494
53.0,78.91788343889493
53.0,62.04506567331555
53.0,66.30404830749467
53.0,85.30704832710035
53.0,49.722953082135064
75.0,186.47593157926894
53.0,65.93167585559422
53.0,66.82843918788421
330.0,150.78469845520885
53.0,63.738726997966296
150.0,152.5842316414928
53.0,54.58159918137244
53.0,79.56836302024021
42.0,74.30420108762337
53.0,63.47018471598858
53.0,78.29441948403837
151.0,154.2750869516167
53.0,80.5445078299017
215.0,151.90225314927375
53.0,74.55771120281133
259.0,152.79601302093943
53.0,51.70109773587319
53.0,55.30480319051276
53.0,71.78634522255743
220.0,142.39312188616168
53.0,74.59752759987896
53.0,76.18514844668971
53.0,71.63186119575403
53.0,48.888202016642026
53.0,66.41745304668439
53.0,64.11488846882276
53.0,55.50387992748438
53.0,75.45827294606715
53.0,47.89099519234878
53.0,62.51309129472065
215.0,163.3576598142754
151.0,159.3792882510461
32.0,83.73276763391914
53.0,65.11448021688557
215.0,144.1744217739324
53.0,66.71164820621198
151.0,148.83168519151513
73.0,188.77051942812977
53.0,51.159506357478676
53.0,92.72304086622171
53.0,67.67944480195001
150.0,141.69518316635367
215.0,153.0376906137244
53.0,44.44124748901231
220.0,136.68979281826614
53.0,45.88420434379077
53.0,55.48792999673606
53.0,85.81230833391601
53.0,48.07890953612514
53.0,68.66683292795642
75.0,198.24042469075357
47.0,117.5129286141746
53.0,54.39841476291622
42.0,81.48344037141214
21.0,-52.902092044532765
53.0,59.33005446010793
53.0,67.65125447879836
53.0,49.0760139287886
53.0,57.44722415009892
53.0,56.58317422363325
270.0,142.07884877688775
53.0,50.59014484629006
53.0,55.818306890374515
53.0,83.91964870465745
25.0,-31.814504383481108
53.0,74.1435590920446
53.0,80.03157779497269
30.0,67.55099290679209
53.0,68.11579288182838
53.0,63.001545820334286
53.0,62.60634240997024
210.0,162.8554761404739
53.0,72.10210149344493
84.0,175.6197721198114
53.0,56.70005309957196
32.0,64.66301329350972
84.0,180.4982491345727
266.0,150.28605688194511
210.0,158.01869621138758
16.0,2.89257155724772
150.0,152.71371832139994
53.0,71.53159115583549
53.0,69.1452888318745
53.0,55.8376984051647
53.0,59.080036488274345
32.0,63.22397146230651
53.0,59.159769960388076
29.0,-33.32571277509851
53.0,73.8702173926431
75.0,183.74589635814482
53.0,68.52766455684468
53.0,66.82091387369292
53.0,55.42642849888216
53.0,65.62532615147211
220.0,147.2012461062186
21.0,-58.7430801782175
53.0,50.39443020435283
215.0,156.73243856063345
53.0,73.51896798654343
53.0,59.758324480942974
53.0,54.61029376665829
291.0,144.69257872613525
238.0,168.05237177990784
53.0,72.74166464679729
215.0,145.65764625808515
53.0,70.74422289436916
53.0,68.11804484126333
32.0,58.62930590070755
53.0,75.0096868467881
53.0,53.691873649542686
72.0,121.92992954032525
53.0,49.552616769513406
53.0,84.71903590202419
53.0,76.72075998389482
53.0,60.266589319384366
53.0,70.86137698539824
53.0,56.086354599035985
53.0,86.90623852334829
259.0,146.65780705693032
53.0,69.83434814511565
53.0,47.28142899420345
47.0,117.93521425022482
220.0,139.56274878658587
53.0,50.697896158118965
220.0,156.54953596340056
53.0,75.50604526922689
53.0,66.7327816809775
53.0,44.807828150020214
53.0,71.88072537598782
82.0,154.55427457468613
53.0,59.4212285659014
53.0,68.70052293356275
75.0,186.00205518994335
53.0,75.09786607637216
53.0,94.26831331530411
53.0,47.651848777153646
53.0,79.90448930209095
21.0,-47.524223603446444
53.0,84.39467134367442
53.0,68.36127922278683
291.0,139.75118815772294
322.0,144.90279759619443
53.0,71.47295516970917
53.0,66.07637723878725
53.0,30.467555169503612
53.0,55.216251653197105
25.0,-58.931973643142555
53.0,72.73376311653556
215.0,158.61139714354067
53.0,65.25259408082638
53.0,62.44172317236371
53.0,55.15411244173447
32.0,51.58864238222304
220.0,139.3927549803484
53.0,79.55220225888479
53.0,52.020883584729745
53.0,71.08396231787628
53.0,58.00470739910088
53.0,78.36757282594044
53.0,73.59638758024084
37.0,68.68078211168176
53.0,76.81945072067174
53.0,75.6475757411099
28.0,-61.75071713463694
53.0,84.19960467064811
289.0,144.07619001473358
53.0,78.52576546986529
322.0,157.48959749664937
19.0,22.374234263799735
53.0,70.7277540311843
32.0,71.67797121552576
53.0,75.9768703607333
53.0,57.752326376750716
26.0,-36.71974874276202
53.0,68.61108928491012
53.0,56.86703554036649
53.0,66.22586134008452
53.0,50.371138554597565
53.0,50.938899985165335
53.0,61.81973949461826
25.0,-20.088791247770132
53.0,66.6937681525742
53.0,83.6455991352268
53.0,72.46506838202185
107.0,153.40647203472327
22.0,-14.02502362505038
84.0,165.30981280234846
53.0,49.1189507292147
19.0,22.788876539605553
53.0,61.735683865786996
238.0,140.74281061849615
53.0,82.95233896178252
53.0,57.019173770415364
42.0,69.8431618329414
87.0,174.44758993588766
289.0,146.46800865601836
53.0,73.82518974535196
53.0,81.35961212306574
53.0,43.29637572605861
238.0,176.16569435990823
53.0,60.60836190255213
151.0,155.68717776046833
53.0,86.1452085369383
53.0,63.816190477598866
53.0,61.179196896307985
53.0,51.01553429281921
53.0,67.27995494189963
42.0,78.8663495816727
150.0,149.73661243886454
53.0,83.83935223132721
53.0,63.043254002855974
37.0,70.00857985895709
53.0,76.91766282887693
53.0,86.03338747949601
53.0,69.15955489192856
53.0,72.70263150170649
25.0,-7.761205128772417
25.0,-34.80634683591779
53.0,63.36574102488521
53.0,75.48694601639727
53.0,53.53331779035943
322.0,150.96346902800724
53.0,58.26189093219
21.0,-48.98905831028969
53.0,82.20450965751661
53.0,62.11144746093487
53.0,70.82897353293811
53.0,86.15343276479689
53.0,65.6257583245897
53.0,68.11483381927246
208.0,189.95686488330102
53.0,49.801751270875684
53.0,91.73034296722471
21.0,-45.25109769467235
47.0,108.46433270223497
72.0,118.40628942751937
215.0,157.67044094685116
26.0,-32.17822965462983
33.0,50.613007519670646
14.0,3.359186573201441
53.0,67.57406847679522
53.0,50.379472854074265
53.0,73.09415899461601
53.0,30.206152039805602
53.0,68.37219266862667
53.0,56.926211735808465
53.0,69.9608592587756
53.0,62.554485948850925
53.0,69.65271016354382
53.0,64.34992243949091
220.0,152.55031397612038
33.0,52.33790588287229
53.0,57.16951637681632
53.0,65.26278602849925
210.0,177.74297498762462
53.0,46.18914250117086
53.0,70.95703379371116
208.0,164.55373068312474
125.0,164.13186280718946
53.0,76.30483239098976
18.0,-28.418087819387438
53.0,47.592554689807
53.0,67.87131288661476
75.0,192.46975664034107
53.0,68.69532566676207
42.0,72.12995326152304
53.0,53.89559341449785
53.0,47.823901746363845
53.0,65.7886143147989
322.0,141.32695591977972
53.0,47.011783740934334
53.0,46.510555931701674
53.0,81.8365515187761
53.0,69.22241891642625
53.0,63.68944727305643
53.0,42.10112011026649
19.0,21.780467258904537
53.0,63.667085627086635
21.0,-58.65107141334738
53.0,62.87074070233939
21.0,-60.278547756082844
53.0,52.397212373514776
53.0,61.612295274448115
215.0,160.2352175170672
322.0,146.37211248460517
53.0,48.52788252980827
53.0,67.02637457726087
53.0,69.17086555289279
53.0,73.69637725561188
53.0,70.25681234420335
53.0,58.85258963896922
53.0,65.23806973018509
53.0,75.33752592080418
53.0,81.3612627947441
53.0,62.61159988598956
53.0,76.12296730514936
53.0,82.4216504525757
53.0,66.2224093611876
32.0,62.64841959613841
53.0,58.117048348343815
53.0,63.5003398031331
53.0,58.0728663707705
53.0,60.48200661891315
53.0,82.2412580572709
53.0,82.40150334518694
259.0,147.3440110856609
126.0,87.38076806496247
32.0,80.82531787139305
53.0,49.0094895972361
53.0,62.16995076004241
75.0,185.86245035643515
53.0,69.69473733190534
220.0,155.7087838084044
53.0,79.6774084909921
53.0,58.535715443889785
53.0,48.23986967060773
53.0,60.701229838407016
53.0,83.28190124669345
84.0,184.12745303914562
53.0,71.84183220250998
53.0,63.68987141911202
53.0,69.85427963270922
32.0,46.50508600033936
53.0,51.13587592027034
75.0,182.64022068413033
53.0,76.49822756755748
215.0,150.97520859373617
53.0,83.30090429027041
53.0,58.455632895558665
84.0,169.39726992951182
53.0,68.8202842329556
53.0,56.613720219807874
53.0,69.6775848139223
53.0,75.32082809577696
53.0,56.880570821602305
17.0,-35.61714094848139
41.0,63.32500229527068
33.0,61.985099760393496
53.0,100.35013664566213
53.0,59.299775653431425
53.0,86.2782670201268
53.0,77.19178661379556
53.0,63.9452630753658
53.0,72.43592742038163
53.0,89.40475070299726
25.0,-25.240805490422645
32.0,86.73349198199139
19.0,16.76471624738042
53.0,61.55733331475494
53.0,70.73143306554994
21.0,-50.87715170362935
220.0,157.5891041070572
17.0,-43.97543053382833
53.0,41.65761866475805
53.0,60.60294553101994
238.0,148.6845473377398
53.0,74.48085590344272
53.0,62.84389786769316
53.0,53.706767908413894
53.0,81.50303110879031
53.0,66.68680114560993
53.0,56.52512626162934
53.0,67.80076942018059
53.0,66.00523424458515
26.0,-9.461392186080047
53.0,65.78041197286802
53.0,63.94913376021577
25.0,5.522242841267143
53.0,71.02151409347425
53.0,52.841862382199906
220.0,138.67146611407952
53.0,47.35478126417729
32.0,64.64996821782552
53.0,66.79311618112115
53.0,57.38676186406519
53.0,57.947392490750644
53.0,62.547558792161
53.0,81.21848301636783
84.0,172.88121574564138
34.0,50.12190680888307
13.0,-22.72888389050786
32.0,86.89843607643706
53.0,42.195590526316664
53.0,71.62599165872234
53.0,45.84818788875418
53.0,69.37173653040372
53.0,68.46960825631686
53.0,60.812460835208185
32.0,69.53042037626437
53.0,63.74458541416243
266.0,141.22774512365868
53.0,41.23487267877499
53.0,57.37632584969106
14.0,-6.871670605323743
35.0,126.55389873914828
53.0,85.21794776945171
26.0,-33.43576428289816
53.0,62.36301635588461
322.0,142.91857988568518
24.0,-6.893285619269591
215.0,152.2314452021601
53.0,56.939629189058905
53.0,65.62681447878276
46.0,59.440010895734304
38.0,116.66835056581476
53.0,74.71949093008152
53.0,74.9483969168432
266.0,150.60565907626005
53.0,54.99925770389382
53.0,60.43610961496597
200.0,149.29388882862258
53.0,56.5098789272015
42.0,115.89341856849205
53.0,82.18080999018275
291.0,147.45122904557502
53.0,50.980888270860305
75.0,183.60775460035075
32.0,54.41750993086316
53.0,-2200.153842411084
32.0,62.89682192870532
18.0,-41.141304567601765
53.0,63.87146729514643
53.0,53.18139627617347
53.0,65.51629898815008
53.0,71.58194328322861
53.0,53.40239404280146
25.0,-19.527244130309555
53.0,70.54659588290087
53.0,57.10929516536271
53.0,72.65376433891652
53.0,61.59865881195583
53.0,41.357712202792754
53.0,68.1557354004326
53.0,62.38040878996253
53.0,61.24979734905355
53.0,60.903579271092894
53.0,62.27220682161715
6.0,22.799440888040408
13.0,-31.32259047192929
53.0,52.55401139966125
289.0,144.69389381854853
53.0,81.29903356800787
234.0,144.30854180452297
53.0,83.29318330142269
21.0,0.005070417042588815
215.0,156.35851886820456
42.0,64.17725038318895
53.0,64.14989951517055
53.0,62.06338132387464
53.0,88.98253508500056
37.0,59.52566869852308
93.0,142.97800822841964
215.0,151.3730242529491
53.0,84.61384870114853
84.0,180.61219012374931
53.0,70.52882714666339
215.0,160.10213814958115
53.0,71.96465962641378
53.0,85.93546170109767
53.0,67.61752071944647
17.0,-42.087521091103554
53.0,52.87828464480117
53.0,69.47068140096235
6.0,28.071964548696997
6.0,18.987403613718925
208.0,185.11863895713032
93.0,148.2823295284834
53.0,61.08906546444632
53.0,86.5108206710429
53.0,44.31327088428952
249.0,153.01688256504713
19.0,17.01724978403945
53.0,60.052995290083345
215.0,158.81495517087023
34.0,54.40694092749618
84.0,174.87355783614476
322.0,150.11219518383587
6.0,32.119913199858274
84.0,179.1722916836443
53.0,50.54691519851622
72.0,130.02683085559693
259.0,142.32965834643983
53.0,61.4397888118765
38.0,117.74313968028582
53.0,85.91990931495093
53.0,55.29507403829484
266.0,152.16338354200707
53.0,85.37294096835831
53.0,51.446753500065824
238.0,166.11489317237283
53.0,48.317146407331165
53.0,67.56388823830639
53.0,82.25468578025902
53.0,42.727114064691705
25.0,-28.608821070673002
53.0,56.98981006202666
53.0,54.529433804804285
53.0,59.38920471932215
32.0,53.65825050485728
53.0,50.90584520265111
53.0,71.41286883740395
32.0,53.53298902204551
215.0,155.6804296998016
53.0,70.33813414240285
53.0,63.28642381663667
53.0,74.26544228998682
21.0,-52.56913811287086
53.0,94.50947091711714
53.0,77.74461807957414
53.0,56.14882176599349
53.0,49.12218930016388
53.0,60.536643634113716
53.0,58.931545793464466
25.0,-41.63490453200939
34.0,59.76850601421029
53.0,69.17756356469181
53.0,61.33793716992659
25.0,-17.27437917921634
53.0,73.10659688233864
53.0,46.629251205224136
25.0,3.0022363843308995
53.0,65.12682850050624
53.0,45.96707967063412
42.0,86.60360857528576
125.0,161.44330710369832
32.0,65.101324797899
53.0,76.36863981065108
53.0,63.781093828438316
84.0,171.60763671637687
53.0,52.40040855346888
53.0,47.56560345188336
84.0,165.2467817682118
215.0,149.98375848163414
53.0,85.22444422284025
53.0,62.89446745785972
53.0,46.21275116001925
47.0,115.27010434334079
220.0,159.26534951206122
32.0,74.91323088882928
53.0,76.52704572096263
53.0,68.42847004129726
53.0,75.85157262113353
53.0,57.677181395738444
53.0,63.0488918225019
53.0,67.45240304483741
33.0,97.93960740325565
53.0,67.68081258526945
150.0,138.1977331155431
53.0,52.62675423631299
53.0,58.43284982402838
53.0,61.069967370829545
53.0,80.17429143375193
75.0,181.26157640383462
53.0,71.59740537549806
53.0,69.67211342725932
53.0,60.98634203416441
53.0,62.88048617752793
28.0,-17.616963438333187
41.0,65.33991750172572
38.0,66.39525707348366
53.0,88.75125297455088
53.0,66.85838728217641
53.0,58.028923764650244
25.0,-26.06752954624244
53.0,64.2709628686207
53.0,72.8093817558547
53.0,81.61346764085465
53.0,78.3530635119605
53.0,72.14279532824003
53.0,48.38036653888412
53.0,55.871441085633705
53.0,66.273108521018
53.0,72.00270310132328
53.0,63.147286011473625
53.0,71.72724316170206
53.0,84.69037576117262
53.0,62.16213855565002
42.0,79.7447577682542
53.0,53.02123700782249
53.0,51.57627353389398
53.0,47.61446107984375
53.0,64.63537569953769
53.0,62.36698830190289
53.0,49.38967678872723
291.0,145.35863412927574
53.0,41.003835959716525
238.0,160.07427922783245
53.0,67.80682627099304
53.0,66.28474246808037
53.0,73.36832237449562
53.0,60.68788703534665
53.0,67.95446484371496
53.0,52.96120452664036
53.0,83.7362545267606
53.0,76.31890943481267
53.0,68.30011478786764
53.0,57.752272244943015
53.0,81.2218914381956
81.0,159.33194221036683
53.0,58.52795487763069
53.0,68.37657348580251
84.0,186.62757518434955
215.0,151.79164654076158
220.0,135.25969937256014
53.0,46.31363358292583
42.0,78.3560868142522
53.0,93.18734895110538
53.0,64.79069441948377
53.0,56.34059077949496
53.0,67.28440435913217
19.0,-1.375401533281547
34.0,47.088912853068905
53.0,53.80496237022453
53.0,87.2870079940476
53.0,43.171263706477475
53.0,80.03469590120949
53.0,50.717484715969476
53.0,73.13927577139111
208.0,176.63852234245132
53.0,81.09769348316331
53.0,67.99388833488774
47.0,112.02482328446058
53.0,73.79714523872826
53.0,84.14221332542365
33.0,84.62314703904121
53.0,84.36217563252285
53.0,69.47753151007055
208.0,175.76785766982357
37.0,54.67206375472597
53.0,75.40703053028847
53.0,93.01016081574926
107.0,161.90264196152566
53.0,71.7922949669155
53.0,60.22771932781325
53.0,85.15015125616628
53.0,54.87109006897663
53.0,76.26995594178152
266.0,145.33973873432842
239.0,137.38318668386637
53.0,47.537512327733566
84.0,165.2769867797615
18.0,-27.28857302290271
53.0,69.38518492414732
53.0,94.5139648334225
53.0,46.672555131190165
53.0,77.81980458088219
289.0,149.71796740544232
25.0,-49.918431805730506
53.0,67.80762441886327
53.0,70.32196678990294
53.0,62.28078870008176
53.0,69.17899916436
81.0,157.74271876830608
84.0,172.2719574381772
53.0,78.96588348750083
53.0,73.31355915385939
53.0,62.11835279771185
220.0,153.59093553228013
53.0,77.62804366905766
53.0,67.12703613549093
234.0,143.4801364113664
53.0,53.97725476606138
293.0,139.33618511062377
53.0,68.86633577261819
53.0,60.600892423215555
30.0,69.95542451776419
151.0,142.7486349230894
53.0,73.86181983385177
258.0,141.40869147480407
25.0,-0.6798840786868823
28.0,-25.59098480718967
53.0,89.34399517043494
53.0,69.58316480274516
17.0,-1.4277082890621386
53.0,72.84900832709536
215.0,143.9239512767963
22.0,-46.43174493600236
53.0,63.01564361184137
53.0,68.11164937222202
25.0,-40.38929865254613
220.0,149.84638683991216
18.0,-31.030395527617657
53.0,38.78017895607627
53.0,63.04103880027833
53.0,61.274120756745106
53.0,86.58089718774863
53.0,88.73103914464446
53.0,66.84420838522783
53.0,59.7443894720127
259.0,143.46768306741433
239.0,134.00876734306803
266.0,143.560692022249
53.0,55.42505588280619
53.0,117.87555976941076
53.0,71.96163268586679
53.0,77.5174113357134
114.0,146.77851956569066
42.0,94.41144271564553
53.0,64.58368148183217
200.0,164.49132979264687
53.0,61.1553107663276
53.0,85.98312572335999
25.0,-37.60461422640947
53.0,70.87711330003367
53.0,71.51095934405748
25.0,-40.95104540941975
53.0,61.63027043839975
53.0,53.21550912436942
53.0,54.81879112891329
53.0,73.98268740124331
32.0,81.01246273236757
53.0,69.84083960654243
53.0,54.07600758089393
53.0,68.95295347823412
53.0,63.253843571204925
53.0,81.30487653039745
53.0,42.09915180388634
53.0,62.10365385348996
53.0,62.53565384472313
53.0,82.58433708791563
35.0,53.29219094878499
53.0,63.096157204403426
53.0,85.57431035123591
53.0,82.22749093631865
259.0,149.56708182064176
220.0,143.1457286161458
42.0,58.58873871936521
215.0,152.77246038867452
215.0,152.4047680375661
53.0,77.36289949819911
25.0,-33.24599453461269
53.0,51.088822574107326
42.0,73.91188978609716
53.0,74.11029161187616
53.0,58.59150038286316
53.0,83.83158498832199
53.0,63.3519936138473
220.0,154.16054690918827
42.0,88.78974868771911
83.0,184.89424502148177
53.0,77.11334633216757
308.0,137.470270574202
32.0,67.28649468911317
53.0,73.13855551328015
53.0,60.14288591811783
53.0,42.66480822775338
53.0,70.65631230684085
53.0,62.003217355682864
53.0,41.842203484105994
97.0,89.81774665372359
53.0,66.31700046607875
53.0,82.68243185462052
208.0,191.39041094300046
53.0,69.74783155368641
53.0,67.25480162789609
238.0,156.0072020803491
53.0,64.19853901454917
53.0,49.08226660253422
53.0,96.54164600451622
53.0,50.71249676540174
249.0,154.37947793791682
53.0,55.17375383898616
53.0,79.43970976532728
53.0,61.41790337448765
47.0,112.42619519813888
53.0,68.54897679688293
73.0,194.70977226420655
39.0,73.39021819660411
49.0,67.35297942652687
53.0,69.3979715395617
53.0,54.103971858348814
81.0,151.4480434801444
38.0,110.64082581793627
38.0,62.038118640033645
53.0,42.56104562179826
53.0,67.85044435056625
53.0,63.51618755621166
53.0,59.75493582223862
308.0,146.47542282049835
53.0,54.5621459808317
53.0,68.63963613937085
53.0,73.12142957450124
53.0,83.76307972490031
53.0,61.45042702955834
53.0,58.50393985591654
53.0,79.84265572601726
210.0,169.54742390704632
291.0,146.30856816835148
53.0,82.81527139386162
25.0,2.309913831530139
53.0,54.68761635366536
53.0,81.72307658481441
210.0,164.76194150059018
38.0,119.33479831236764
53.0,55.21152532637643
53.0,50.26682546738448
53.0,92.57037862298603
21.0,4.888322586135473
53.0,82.81428148833947
25.0,-28.52939315056574
42.0,68.99082050660218
53.0,91.12253203458386
210.0,157.99657773786748
53.0,67.83678337366291
26.0,-31.095623773828265
53.0,61.71821693251695
53.0,62.231093459253316
53.0,70.0695721234224
53.0,68.80574212015199
238.0,158.5403521363478
53.0,67.9485417171527
10.0,9.753481123203528
30.0,51.715403144015
53.0,58.859759655395465
53.0,73.54871658724733
53.0,70.07245568834333
53.0,74.59427884554316
53.0,77.43056266766507
291.0,145.49601661689667
53.0,53.91621900141763
53.0,66.09293328234344
53.0,59.16856319051294
53.0,42.33044590195641
53.0,62.403061106364476
41.0,71.37014482652012
53.0,70.68507861673424
53.0,75.04044307109143
53.0,66.316808306663
53.0,70.4176860413645
53.0,52.54528674066387
26.0,-30.749127073955606
53.0,66.5708087262683
53.0,69.93215416673775
53.0,80.0589872609271
21.0,-61.31968721962767
53.0,67.40808107391058
53.0,65.86409121035103
53.0,52.699205600787536
54.0,69.38857739637024
53.0,67.46956099012459
289.0,137.42866846275865
53.0,48.96686411686096
37.0,59.864133434632095
53.0,57.34958343917242
34.0,47.846077875721676
47.0,103.30241518525872
53.0,51.622963854359114
53.0,83.67874721136468
53.0,71.50584604754113
259.0,149.22136726044118
53.0,69.72882668961392
53.0,85.621622730534
53.0,68.18651899237739
84.0,170.34801515006257
259.0,150.20428525310126
53.0,54.21956225440954
215.0,143.28748443686345
53.0,70.12165875970823
53.0,59.27865232968179
53.0,50.2785911937608
200.0,166.7928712517314
53.0,60.769626570516266
21.0,-59.346775577600056
53.0,55.67541945146513
32.0,59.83039359487884
53.0,67.89719951948791
238.0,170.6229751734354
53.0,73.51695525935793
53.0,50.32528475514118
215.0,131.9869277560574
53.0,76.56504874396342
53.0,70.93275508345687
53.0,82.35656409411604
53.0,61.76048675381753
17.0,-15.351457283002674
259.0,139.6699070010145
26.0,-28.74532330364309
53.0,85.06902574034757
18.0,-41.00664755899925
32.0,58.51829573163559
151.0,147.4799880789651
84.0,167.55400028509757
53.0,65.018428367257
25.0,-42.7696157580649
53.0,83.17820204193413
53.0,69.5445085957981
53.0,69.23512645001028
259.0,153.3049206575306
53.0,54.987826843927905
53.0,81.90128506494511
53.0,85.95303302475077
53.0,77.8820271702134
84.0,167.0467061573363
53.0,82.45243790504173
53.0,58.544669510709355
220.0,138.79452737833344
53.0,74.15150647419796
53.0,59.17920348091866
33.0,126.99653225053771
210.0,161.20813453528535
53.0,47.85297711282328
53.0,82.0493219858472
53.0,73.41210221822257
222.0,133.6447810074751
291.0,152.35555443919293
53.0,53.838060197478626
53.0,64.89453989692265
53.0,62.56009340044693
53.0,91.3030117282251
30.0,65.24907567189803
210.0,150.76778635008668
291.0,146.44879392020812
53.0,56.70753287154366
35.0,66.85802580243035
53.0,98.47782896576246
53.0,72.55028914457216
53.0,87.7631605414208
53.0,67.03534590414347
238.0,164.32512819756812
266.0,142.49192425121146
53.0,58.83190655587532
53.0,66.98497459712235
53.0,72.09935322792444
53.0,59.36788036847429
53.0,53.661900673556374
53.0,59.26761535942933
266.0,150.29867813900637
200.0,166.9921436674922
42.0,62.258831569735776
53.0,78.84754715225426
16.0,0.6939473864622414
53.0,67.4271151994617
53.0,54.67261310858157
53.0,84.52234653246705
53.0,69.56881790165062
53.0,51.15617261366424
25.0,-11.227410001425596
53.0,41.13131117301964
53.0,80.94646931880561
53.0,59.290462340381055
26.0,-33.568536478567694
53.0,59.041725390539796
53.0,54.181891550993896
259.0,149.0818700924574
47.0,117.72120895331318
53.0,70.5342407294811
53.0,74.19737436586001
53.0,48.28839634149335
53.0,46.65882524536573
53.0,61.188162804115564
53.0,71.08190552225278
32.0,80.9538431959445
53.0,81.83411680210702
53.0,62.433486502872256
53.0,61.26117964849982
21.0,-68.0864977725796
53.0,53.88614231449901
53.0,60.140804393529834
53.0,78.55295190899051
53.0,52.00400833126332
220.0,144.2089528775541
53.0,71.45175748282782
53.0,79.77695312963624
53.0,69.8522170149663
215.0,162.73637584227254
53.0,87.4938604595227
53.0,70.39893428884534
53.0,74.51700421688292
53.0,60.32546969462419
53.0,67.67734808425303
53.0,64.33484941650386
53.0,71.00128673196741
53.0,67.91876358105219
53.0,58.68861173468031
53.0,85.72532583241264
259.0,142.514505147803
53.0,51.464043625957856
53.0,49.462946665196796
53.0,68.00318387678999
53.0,60.53972211606742
53.0,64.21899702634255
53.0,47.55111965476681
32.0,56.633373639167985
238.0,167.56300500666111
53.0,67.79017386007763
291.0,144.3025224012963
53.0,66.8314337028205
53.0,63.468121185513155
53.0,61.39734602285171
16.0,-0.7143758448728477
53.0,67.94935909369815
53.0,77.92713846264814
53.0,60.19389038500958
266.0,146.71426289360534
53.0,50.51949677155062
215.0,152.0848689485574
53.0,67.95161044523411
53.0,85.10771666553774
53.0,62.37933886140672
19.0,23.989247815377894
53.0,57.01953528220474
53.0,53.11839317595877
53.0,60.838982279725315
53.0,47.59824252776161
53.0,75.02677916939865
39.0,54.698649202917295
48.0,73.48816541550332
30.0,50.23881248383259
53.0,74.75507491247117
30.0,57.518019058283244
53.0,69.2993688390925
53.0,56.14253689211182
220.0,136.50546223198762
53.0,78.81870053483726
81.0,156.3440047641343
53.0,76.52072522956587
239.0,136.4257725993375
35.0,58.92201101046521
53.0,68.57159134420363
20.0,-29.14755115225853
53.0,42.909783026436344
26.0,-38.45193546111841
53.0,48.65012625419331
53.0,57.854603120853426
53.0,61.19568635075848
53.0,41.940314995576045
38.0,54.808158482264844
82.0,142.90523847002623
32.0,64.09390281997185
53.0,86.44529800676537
53.0,50.50734121007554
84.0,163.16429613988294
53.0,59.322547642848804
220.0,137.9678844579612
53.0,68.62841303542518
53.0,56.00099097446946
19.0,11.106686951388838
53.0,76.6841330604293
14.0,60.35357874141482
53.0,61.58891431627853
208.0,193.672432741354
291.0,141.1507405503071
53.0,66.72999606602389
53.0,76.65615682719363
125.0,158.38271552470542
53.0,60.372317531349836
53.0,80.7132061226439
53.0,81.89470071809046
53.0,65.38221043855447
53.0,67.10839630348346
24.0,-32.46249956974498
151.0,159.16093770891166
53.0,83.70089929157984
53.0,81.80677369067416
53.0,52.902697664438165
149.0,147.8658661673544
93.0,140.67895533733827
53.0,74.67689185997006
53.0,76.50188441026694
291.0,146.91854756067914
53.0,59.39740345921018
30.0,58.902579357119976
53.0,69.19702415250504
30.0,60.36413579616783
53.0,72.9667339748703
53.0,75.09173811376968
220.0,145.32218435515824
53.0,49.53070502017363
53.0,72.54566020241327
53.0,54.53491914699407
53.0,78.1062652530818
32.0,68.7637598177098
53.0,82.12157285443391
53.0,39.792438930424396
6.0,24.837318070451147
53.0,58.462102420853626
53.0,76.07946986641036
53.0,74.24207091027347
38.0,71.11671292398387
53.0,67.53191520795372
53.0,67.94545615929383
19.0,9.354019339414663
53.0,70.40507437112683
53.0,51.02244045335101
53.0,76.58718668617803
42.0,74.23597015885753
53.0,86.54700358247646
22.0,-9.506358170510794
53.0,67.80611136244988
53.0,81.24380042722623
53.0,52.18739970891329
53.0,83.32313845990575
53.0,54.87378066326346
53.0,71.55091584883485
25.0,-22.27890215737716
87.0,173.1794725365762
204.0,144.36560939105402
53.0,66.9281230471097
53.0,57.534284870300326
33.0,69.51049990396132
84.0,175.16013018547528
37.0,61.1493102159875
42.0,66.56485538677225
53.0,42.54522605911188
53.0,61.79831723013194
38.0,102.14813121947373
72.0,122.93796317831584
215.0,144.2823306640421
53.0,66.4514535440685
53.0,49.59911521590402
239.0,137.14791585421335
53.0,69.03206545862486
53.0,62.117719611589564
53.0,73.11459556010232
215.0,148.26239437281765
53.0,66.24899292934424
53.0,79.62993571813422
53.0,78.66035617818125
53.0,73.02969081429183
53.0,63.08421572277439
32.0,65.07768069590384
53.0,48.53816955421644
200.0,166.82279308096622
53.0,77.6503504330467
12.0,-2.468260249996092
